UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
CHE3162,Process control,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,ENG2091 or (MTH2010 and MTH2032) or ENG2005,"CHE3107, CHE4110",2,"This unit provides a thorough introduction to process control and simulation. The unit begins with understanding disturbances, why disturbances need to be controlled and possible responses of various systems to a disturbance. The selection of which variables to control, which variables to manipulate and approaches to interactions are covered, together with the most important types of control loops and computer control systems. Topics include common control scenarios - feed back, feed forward, and cascade systems; ratio control; tuning of PID controllers; single loop and multiple loop systems;  interactions and decoupling; process simulation and advanced process control."
CHE3163,Sustainable processing I,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,CHE2162,,2,"This unit will explore cleaner production and sustainability concepts, the principles of process design and development and associated flow sheets, systematic approaches to waste minimisation in process and utility systems, the methodology of life cycle assessment and application of life cycle assessment to processes and products. These themes will be developed in lectures and supported by student project work related to selected industrial processes."
CHE3164,Reaction engineering,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,"CHE2163, CHE2164","CHE3101, CHE4102",2,"This unit aims to develop a fundamental understanding of chemical reaction kinetics and reactor design, including: fundamentals of design of ideal reactors rate laws, collection and analysis of rate data, stoichiometry isothermal reactor design multiple reactions, reaction mechanisms and pathways an introduction to bio-reaction engineering non-isothermal reactor design catalysis and catalytic reactors."
CHE3165,Separation processes,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,"CHE2162, CHE2163",CHE3102,2,"A comprehensive treatment of the fundamentals of separation processes of interest to the chemical industry is covered. The fundamental principles of mass transfer are introduced and extended to include principles of interfacial mass transfer and simultaneous heat and mass transfer. General mass and energy balances are derived for equilibrium staged processes. The applications of these principles are made to the unit operations of distillation (binary and multi-component), liquid-liquid extraction, gas-liquid absorption and stripping, adsorption and ion-exchange, and membrane separation processes."
CHE3166,Process design,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,"CHE2163, CHE2164",CHE3109,2,"This unit will develop four important inter-related themes associated with the detailed design of chemical equipment and processes. These themes are process safety, mechanical integrity, equipment selection, and process operability (including piping and instrumentation). These themes will be developed using a mixture of lectures and project-orientated learning activities, which will involve computer simulation and at least one plant visit."
CHE3167,Transport phenomena and numerical methods,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,"CHE2161, ENG1060 and [ENG2091 or (MTH2010 and MTH2032) or (MTH2015 and MTH2032) or ENG2005]",CHE4163,2,"Fundamental principles of transport phenomena, Newton's law of viscosity, Fourier's law of heat conduction and Fick's law of diffusion.  Transfer coefficients (viscosity, thermal conductivity and diffusivity).  Newtonian and Non-Newtonian fluids, conservation laws (mass, momentum and energy) and steady state shell mass, momentum and energy balances.  Numerical solution of partial differential equations, classification of equations (finite differences and finite elements) and incorporation of boundary conditions into numerical solutions.  Utilise computer packages to solve complex, realistic chemical engineering problems in fluid flow and transport phenomena."
CHE3171,Bioprocess technology,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,CHM1011 or CHM1051 or CHM1022 or CHM1052 or CHM2735 or PSC1021 or PSC1022,,2,"This unit explores how scalable, commercially viable process-unit operations are harnessed by the biotechnology industry for the production of valuable biomolecules (eg recombinant proteins, peptides, vaccines, enzymes, and nucleic acids). The design, operation and economic issues surrounding large-scale biomolecular process equipment including bioreactors, filtration systems, chromatographic columns, sterilisation and aseptic operation, auxiliary equipment and the associated control systems will be considered. The wider biotechnology environment will be considered especially with regards to GxP, national and international regulatory bodies, biosafety and commercialisation."
CHE3172,Nanotechnology and materials 1,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,CHM1011 or CHM1051 or CHM1022 or CHM1052 or CHM2735 or PSC1021 or PSC1022.,,2,"This unit introduces the foundation concepts of nanotechnology and nanofabrication, the basic physics of the solid state, the unique properties of nanomaterials; characterisation techniques of materials. This unit also covers polymer synthesis and characterisation, polymer nanocrystals, functional polymers such as conductive polymers and block copolymers, supramolecular structures, and amphiphilic systems and their applications in nanofabrication."
CHE4161,Engineer in society,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,,"CHE4113, CHE4164",2,"An introduction to the role of engineers in the context of their employment in industry and their interaction with the wider community. Students will obtain an understanding of triple bottom line reporting as a driver for management, involving financial, environmental and the social impact of business. Financial management will include project management, project risk, market analysis, project costing and finance and financial indicators. Environmental management will look at the approval process for new projects and on-going environmental improvement strategies. Social management will look at company organisation, the role of unions, occupational health and safety law and safety management."
CHE4162,Particle technology,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,CHE2161,CHE3104,2,"This unit provides a thorough introduction to particle technology. The unit begins with understanding particle characterisation, the fluid mechanics of single and multi-particle systems and particulate fluidization. The physics underlying powder flow will be covered to enable introductory hopper design. Common powder processing operations will be studied, selected from powder mixing/segregation, sedimentation, dewatering and size enlargement."
CHE4164,Integrated industrial project,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",24,0.500,CHE3161 and CHE3162 and CHE3163 and CHE3164 and CHE3165 and CHE3166 and (CHE3167 or CHE4163),"CHE4161, CHE4180",2,"This unit offers students the opportunity to work in-depth on a significant project, gain first-hand experience of professional practice in industry, applying skills and knowledge gained to date to a real life situation and study new topics in an industrial context. Projects are set up by the industrial partner and academic supervisor, and include tackling open-ended industrial problems, project management, process safety and process economics. A limited number of places are offered each year, and students are selected by the department on the basis of academic merit and leadership potential approximately 6 months in advance."
CHE4170,Design project,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",12,0.250,"CHE2161, CHE2162, CHE2163, CHE2164, (CHE3163 or ENE3608), CHE3165, CHE3166, and (CHE4161 or CHE4164).",,2,"Students work in teams on the design and evaluation of a process plant for a specified duty. This is a capstone design unit drawing together the skills and knowledge previously developed in the areas of detailed design of chemical equipment and processes, process safety, mechanical integrity, equipment selection, process operability (including piping and instrumentation), environmental impact and economic evaluation."
CHE4171,Biochemical engineering,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,CHE3171 and (CHM1011 or CHM1022 or CHM1051 or CHM2735 or PSC1021 or PSC1022),,2,"Quantitative and analytical skills required for biochemical and bioprocess engineering will be covered. The relationships between chemical engineering principles and approaches and biology will be explored. Knowledge about the operational considerations for suspended cultures, immobilized cultures, bioreactors, scaling, process selection, and operation of bioprocess unit operations will be discussed and worked on through calculations."
CHE4172,Nanotechnology and materials 2,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,MTE2541 or MSC2011 or CHE3172,,2,"Understanding of synthetic methods, properties and applications of nanomaterials, including zero-dimensional nanoparticles, one-dimensional nanostructures (nanotubes, nanorods, nanowires and nanofibres), two-dimensional thin films, nanoporous materials and nanofabrication techniques such as lithography and self-assembly. Emphasis on advanced nanomaterials and the importance of nanostructured materials used in various chemical engineering applications. Examples of bionanotechnology-inspired nanostructures using biological building blocks in self-assembling processes."
CHE4173,Sustainable processing 2,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,"CHE3163, CHE3166","CHE4112, CHE4152",2,"This unit will explore heat integration, water integration and recycling of process streams to achieve improved resource efficiencies and waste reduction, the identification and minimisation of waste in reactors and separation processes, natural cycles, pollution mechanisms and effects, strategies for improved industrial ecology and the role of regulatory and economic drivers in cleaner production. These themes will be developed in lectures and be supported by student project work related to selected industrial processes."
CHE4180,Chemical engineering project,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",12,0.250,"A minimum of 120 credit points including CHE2161, CHE2162, CHE2163 and CHE2164","CHE4118, CHE4164",2,"Development and conduct of a specific research or other open-ended project, which may involve literature search, experimental design, equipment design, equipment commissioning, experimentation, troubleshooting, problem solving, data gathering, analysis and interpretation of data, oral and written reporting."
CHE5167,Pulp and paper laboratory,Faculty of Engineering,[],6,0.125,,,2,"Wood analysis and preparation. Chemical and mechanical pulping. Beating, sheet-making and testing. Bleaching. Fibre microscopy. Performance assessment of paper products. Wet end chemistry. Other processing techniques."
CHE5290,Biomass resource and its utilisation,Faculty of Engineering,"[[['Clayton'], ['Trimester 1 2017 (Day)']]]",6,0.125,,,2,"This unit equips students to evaluate the availability of biomass for specific biorefinery or pulp and paper projects and the potential impact of the political and social climate. It will study available forest and other biomass resources and their harvesting, state and federal legislation regarding their use and social attitudes towards the utilization of biomass. This unit will also study the structure and chemistry of relevant biomass raw materials and the current and past structure of the biorefining and pulp and paper industries, and will provide a brief overview of biorefining and pulp and paper processes."
CHE5291,Engineering aspects of biomass pulping,Faculty of Engineering,"[[['Clayton'], ['Term 3 2017 (Day)']]]",6,0.125,,,2,"This unit will equip students with the ability to evaluate new developments in pulping and bleaching from an engineering perspective, to analyse the performance of current operations and to determine the cause of process malfunctions. To achieve these aims, this unit will examine the chemical engineering aspects of mechanical, chemical and other pulping processes; the various mechanical pulping processes (groundwood, RMP and TMP); the traditional kraft pulping process, the equipment, instruments and process models for this process and process control; modern variants of the kraft pulping process; the kraft recovery process; NSSC pulping; chemi-mechanical pulping processes; other minor pulping processes. Bleaching processes include: traditional bleaching, elemental chlorine free processes i.e. chlorine dioxide bleaching and total chlorine free processes including oxygen, hydrogen peroxide and ozone bleaching. Processes for brightening mechanical pulps will be included."
CHE5292,Chemistry of biomass processing,Faculty of Engineering,"[[['Clayton'], ['Term 2 2017 (Day)']]]",6,0.125,,,2,"This unit will equip students with the ability to evaluate new developments in biorefining, and pulping and bleaching from an chemistry perspective, and to analyse the chemistry of current operations. This will require the development of detailed knowledge and understanding of the chemistry of cellulose, of the various lignins and hemicelluloses and of wood extractives. This unit will examine the detailed chemistry of the various chemical pulping, bleaching and recovery processes, of the production of byproducts from pulping and bleaching operations, of the production of energy from biomass and the production of specialty chemicals and materials from biomass. It will also study the detailed chemistry of the interaction between fibres and 'wet-end' chemicals in an aqueous environment."
CHE5293,Processing fibres into paper,Faculty of Engineering,"[[['Clayton'], ['Term 3 2017 (Day)']]]",6,0.125,,,2,"This unit will equip students with the ability to evaluate new developments in papermaking, to analyse the performance of current operations, to determine the cause of process malfunctions in papermaking operations and to conduct efficient trials with a view to improving current operations. It will investigate the engineering and science of unit operations involved in the production of paper from fibres; refining of chemical pulps; the paper machine approach systems; headbox design and performance; dewatering and network formation in the forming section; wet-end additives and wet-end systems; water removal and web modification in the press and dryer sections; property enhancement by calendering and by the addition of material at the size press and coater; and winding and finishing operations. It will examine the equipment used for each operation, the functioning of this equipment and the impact of each operation on the properties of the paper or board being produced."
CHE5294,Performance of paper products,Faculty of Engineering,"[[['Clayton'], ['Term 4 2017 (Day)']]]",6,0.125,,,2,"This unit will equip students with the ability to evaluate new developments in our understanding of the properties of paper, to identify and analyse opportunities for the enhancement of paper properties or the production of new grades of paper, to understand the influence of raw materials, process conditions and assessment procedures on the measured properties of paper so that the causes of loss of properties can be determined, and to evaluate the reasons for customer dissatisfaction with the performance of specific deliveries of paper. This will require knowledge of the various categories of paper and their performance requirements, a detailed understanding of the dimensional, mechanical, optical and surface properties of paper and the influence of raw materials and process conditions on these properties, and an understanding of the relationship between the properties of paper which can be determined in the laboratory and the paper's conversion and end-use performance. It will also require detailed knowledge of the effect of relative humidity on the moisture content of paper and of moisture content on the properties of the paper, and an understanding of the consolidation of the paper web during the forming process."
CHE5295,Control of processes and quality,Faculty of Engineering,[],6,0.125,,,2,"This unit will equip students with the ability to evaluate the influence of process control equipment on biorefinery and pulp and paper processes, to identify requirements for improved performance from control equipment and mill wide systems, to analyse the value of new developments in process control, to evaluate energy and water management systems and their current performance, to critically assess quality control systems being used and to make recommendations for improvement and to design and analyse process trials. We will examine the fundamentals and practical aspects of process control in biomass conversion processes, digital automation systems, millwide control, statistical control, predictive systems and specific equipment and systems used in biorefineries and pulp and paper mills. We will study the evaluation of energy and water utilization and systems for their management , the fundamentals of statistics and their application to process evaluation and trials, and the various aspects of quality control in papermaking."
CHE5296,Minimising environmental impact,Faculty of Engineering,[],6,0.125,,,2,"This unit will equip students with the ability to supervise the measurement and control of emissions and the meeting of emission targets, to evaluate new developments in the control of emissions in biorefining, pulping, bleaching and papermaking operations and to make appropriate and innovative recommendations, to identify opportunities for reducing emissions from processes, to undertake a lifecycle analysis with full understanding of the assumptions made and their significance and to assess the impact of carbon dioxide reduction legislation and make appropriate recommendations for process improvement. This unit will examine the practical and fundamental aspects of processes for controlling solid, liquid and gaseous emissions from biomass processing plants. It will provide an understanding of legislation which affects environmental impact issues. It will study processes for the minimsation of energy and water usage and legislation and issues related to minimization of carbon dioxide emissions and carbon trading."
CHE5297,Recycling and contaminant removal,Faculty of Engineering,"[[['Clayton'], ['Term 2 2017 (Day)']]]",6,0.125,,,2,"This unit will equip students with the ability to evaluate new developments in the recycling of paper, and in the pumping of fibre suspensions, to evaluate the implications for the availability and use of recycled fibre of changes in patterns of collection and usage and of new legislation on recycling and to analyse the implications of flocculation for processing. This unit will examine the statistics and trends in collection and use of recycled fibre, the effects of recycling on the properties of the fibres, the flocculation of suspensions of fibres from hardwoods and softwoods and various pulping processes, factors influencing the pumping of fibre suspensions, removal of contaminants from recovered paper and virgin fibre using hydrocyclones and screens and the de-inking and brightening of recovered paper."
CHE5298,Biorefinery foundations,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"An examination of the fundamental engineering and scientific elements involved in the processing of biomass in biorefineries including reaction engineering, biotechnology and separation processes."
CHE5299,Biorefinery processes,Faculty of Engineering,"[[['Clayton'], ['Term 2 2017 (Day)', 'Term 4 2017 (Day)']]]",6,0.125,,,2,"An examination of the chemical engineering aspects of current biomass conversion operations, biomass resources, products from biomass conversion, practical engineering aspects of biorefinery processes and the economic and social aspects of the operation of biorefineries."
CHE5881,Advanced reaction engineering,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"The unit will develop a higher level understanding of reaction kinetics, catalysis and reactor design, including: isothermal and non-isothermal reactor design - steady and unsteady states reactor safety and reactive hazards heterogeneous and biocatalysis diffusion effects in catalytic reactions residence time distribution non-ideal reactor design and operation density functional theory in catalysis reactor design strategy for different industries including CO2 utilization reactor design for different industries - chemical, minerals, environmental, biological and food processing"
CHE5882,Biomass and biorefineries,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,,CHE5298,2," The unit covers biomass reaction engineering including kinetics, reaction/mass transfer limitations, selectivity, improving reaction rates, and homogeneous and heterogeneous catalysis. The role of biotechnology including enzymatic reactions, fermentation, selectivity will also be studied together with common separation liquid and liquid-solid separation processes.Global concepts relevant to biorefineries will be emphasised including the carbon cycle (micro and macro perspectives), overall sustainability of water, energy, and minimising by-products from biorefineries."
CHE5883,Nanostructured membranes for separation and energy production,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,,,2," This unit covers the applications of nanostructured membranes in the field of chemical engineering, including the introduction of fabrication techniques, functionalization of nanostructured membranes and membrane properties.Emphasis is placed on the importance of nanostructured membranes in improving energy efficiency and reducing environmental impact in various separation and energy production processes."
CHE5884,Process modeling and optimisation,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,,,2," The unit will cover the purpose and methods of modelling chemical and biochemical processes. It includes the development of constitutive relations, model building, evaluation and sensitivity analysis. Numerical techniques will include the solution of systems of linear, non-linear and algebraic equations. Models are subjected to optimisation.The basic principles of optimisation including the types of variables, linear and non-linear models, constraints and objective functions will be covered. Various optimisation algorithms for linear, non-linear problems and mixed integer problems are presented in the context of chemical process design. Multi-objective optimisation is used to explore trade-offs involved with sustainable process development."
CHE5885,Principles and practices for sustainable development,Faculty of Engineering,"[[['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,None,None,2," This unit introduces the concept of sustainable development in engineering, involving environmental, economic and social considerations in the planning, development of a new product and implementation of a new or existing process.This unit also ventures into systematic approaches to design sustainable processes and products by conducting life cycle assessment, risk assessments and cost analysis. These themes will be developed in lectures, problem based sessions and supported by an individual student project work related to selected industrial processes or products."
CHE6881,Advanced reaction engineering,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,,2,"The unit will develop a higher level understanding of reaction kinetics, catalysis and reactor design, including: isothermal and non-isothermal reactor design - steady and unsteady states reactor safety and reactive hazards heterogeneous and biocatalysis diffusion effects in catalytic reactions residence time distribution non-ideal reactor design and operation density functional theory in catalysis reactor design strategy for different industries including CO2 utilization reactor design for different industries - chemical, minerals, environmental, biological and food processing"
CHE6882,Biomass and biorefineries,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,CHE5298,2," The unit covers biomass reaction engineering including kinetics, reaction/mass transfer limitations, selectivity, improving reaction rates, and homogeneous and heterogeneous catalysis. The role of biotechnology including enzymatic reactions, fermentation, selectivity will also be studied together with common separation liquid and liquid-solid separation processes.Global concepts relevant to biorefineries will be emphasised including the carbon cycle (micro and macro perspectives), overall sustainability of water, energy, and minimising by-products from biorefineries."
CHE6883,Nanostructured membranes for separation and energy production,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,,2," This unit covers the applications of nanostructured membranes in the field of chemical engineering, including the introduction of fabrication techniques, functionalization of nanostructured membranes and membrane properties.Emphasis is placed on the importance of nanostructured membranes in improving energy efficiency and reducing environmental impact in various separation and energy production processes."
CHE6884,Process modeling and optimisation,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,,2," The unit will cover the purpose and methods of modelling chemical and biochemical processes. It includes the development of constitutive relations, model building, evaluation and sensitivity analysis. Numerical techniques will include the solution of systems of linear, non-linear and algebraic equations. Models are subjected to optimisation.The basic principles of optimisation including the types of variables, linear and non-linear models, constraints and objective functions will be covered. Various optimisation algorithms for linear, non-linear problems and mixed integer problems are presented in the context of chemical process design. Multi-objective optimisation is used to explore trade-offs involved with sustainable process development."
CHE6885,Principles and practices for sustainable development,Faculty of Engineering,"[[['Malaysia'], ['First semester 2017 (Day)']]]",0,0.000,None,None,2," This unit introduces the concept of sustainable development in engineering, involving environmental, economic and social considerations in the planning, development of a new product and implementation of a new or existing process.This unit also ventures into systematic approaches to design sustainable processes and products by conducting life cycle assessment, risk assessments and cost analysis. These themes will be developed in lectures, problem based sessions and supported by an individual student project work related to selected industrial processes or products."
CHM1752,Chemistry for engineering,Faculty of Engineering,[],6,0.125,VCE Chemistry units 3/4 or equivalent,"CHM1022, CHM1639, CHM1742, ENG1702",2,"In this unit students will explore aspects of organic, inorganic and physical chemistry. The structures, properties and common reactions of classes of organic compounds will be investigated along with the structures and reactivities of coordination complexes.  Aspects of physical chemistry including thermodynamics, kinetics and solution equilibria and electrochemistry will be studied in some detail. The interrelationship of these topics will be explored ultimately leading to the ability to predict reaction directionality in different reactions."
CIV2206,Mechanics of solids,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"Solid mechanics is concerned with the stressing, deformation and failure of solid materials. This unit conveys some of this fundamental knowledge related to the analysis and design of engineering structures. It builds on aspects taught in the level 1 unit ENG1001. Topics covered include; bending moment diagrams of determinate and indeterminate beam/frame systems, the calculation of normal stresses due to combined bi-axial bending and axial forces (including those resulting from thermal loading); partial and fully plastic section moment capacities; torsion, shear stress and shear flow in beams; and the calculation of deflections in simple determinate beams. The theory of elasticity is then introduced covering; stress and strain at a point, the transformation of stresses and strains and the calculation of principal stresses and strains; the constitutive relationship between elastic stress-strain behaviour; Mohr's circle; and failure criterion with specific reference to pressure vessels."
CIV2207,Computing and water systems modelling,Faculty of Engineering,[],6,0.125,,,2,"This unit covers basic spreadsheet computing skills and includes particular training in: mathematical tools such as matrix operations (eg solving simultaneous equations), curve fitting and trendlines, and numerical search techniques; user defined functions; user interface elements such as dialog boxes (using elements such as labels, text boxes, drop-down list boxes, spinners, etc) and VBA programming to automate spreadsheet functions. It also covers the following topics in water engineering: estimation of design rainfall; runoff processes; streamflow data and analysis; flood frequency analysis; reservoir operation and a major assignment on hydrology using spreadsheets."
CIV2225,Design of steel and timber structures,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,,,2,This unit introduces the design of steel and timber framed structures in accordance with the design codes. It enables the students to understand the process for the design of steel and timber structures and the background knowledge which leads to the development of the current steel and timber design codes. Students will understand the behaviour of steel and timber structural components under realistic design conditions and relate the knowledge of design to practical design problems in a project-based learning environment.
